datetime	alt	PRESSURE	AIR_TEMP	RAINFALL	MIXDEPTH	RELHUMID
06/02/10 18:00:00	100	985.9	291.1	0	606.7	75.6
06/02/10 18:00:00	500	938.9	286.7	0	615.6	84.9
06/02/10 19:00:00	10	996.2	293.6	0	599.3	70.1
06/02/10 19:00:00	100	986.2	291.6	0	603.5	73.8
06/02/10 19:00:00	500	939	287.2	0	614.2	81.6
06/02/10 20:00:00	10	996.1	294	0	597.2	69.1
06/02/10 20:00:00	100	986.4	292	0	601.8	71.9
06/02/10 20:00:00	500	939	287.6	0	613.7	77.5
06/02/10 21:00:00	10	996	294.4	0	595	68.1
06/02/10 21:00:00	100	986.6	292.4	0	600	70.1
06/02/10 21:00:00	500	939	288	0	613.1	73.4
06/02/10 22:00:00	10	995.8	293.5	0	537.3	70.3
06/02/10 22:00:00	100	986.2	291.6	0	540.4	72.4
06/02/10 22:00:00	500	938.8	287.9	0	549.1	76.9
06/02/10 23:00:00	10	995.5	292.3	0	467.4	73.3
06/02/10 23:00:00	100	985.8	290.6	0	468.8	75.7
06/02/10 23:00:00	500	938.6	287.6	0	473	81.8
06/03/10 00:00:00	10	995.3	291.2	0	396.8	76.3
06/03/10 00:00:00	100	985.5	289.7	0	396.9	78.9
06/03/10 00:00:00	500	938.4	287.2	0	397.5	86.7
06/03/10 01:00:00	10	995.1	290.4	0	383.4	76.4
06/03/10 01:00:00	100	985.1	289.2	0	383.7	78.1
06/03/10 01:00:00	500	937.7	287.5	0	384.2	78.7
06/03/10 02:00:00	10	995	289.8	0	381.7	75.8
06/03/10 02:00:00	100	984.8	288.8	0	382.2	76.5
06/03/10 02:00:00	500	937	287.8	0	383.7	68.3
06/03/10 03:00:00	10	994.8	289.2	0	379.9	75.3
06/03/10 03:00:00	100	984.5	288.4	0	381	74.8
06/03/10 03:00:00	500	936.3	288.1	0	383.4	58
06/03/10 04:00:00	10	994.5	288.8	0	348	77.6
06/03/10 04:00:00	100	983.9	288	0	348.1	77.1
06/03/10 04:00:00	500	936.3	288.4	0	348	57
06/03/10 05:00:00	10	994.2	288.4	0	308.5	80.4
06/03/10 05:00:00	100	983.3	287.6	0	307.9	80.2
06/03/10 05:00:00	500	936.3	288.8	0	306	57.9
06/03/10 06:00:00	10	993.9	287.9	0	267.6	83.3
06/03/10 06:00:00	100	982.7	287.3	0	266.7	83.3
06/03/10 06:00:00	500	936.3	289.2	0	264.7	58.7
06/03/10 07:00:00	10	993.7	287.9	0	271.4	85.4
06/03/10 07:00:00	100	982.5	287.3	0	269.9	86.1
06/03/10 07:00:00	500	936.3	289.2	0	267.4	67.1
06/03/10 08:00:00	10	993.5	287.8	0	283.7	87.5
06/03/10 08:00:00	100	982.3	287.3	0	281.9	88.8
06/03/10 08:00:00	500	936.3	289	0	279.4	77
06/03/10 09:00:00	10	993.3	287.8	0	295.7	89.5
06/03/10 09:00:00	100	982.1	287.4	0	293.9	91.5
06/03/10 09:00:00	500	936.3	288.9	0	292	86.9
06/03/10 10:00:00	10	993	287.7	0	296.9	89.5
06/03/10 10:00:00	100	981.7	287.4	0	295.3	91.4
06/03/10 10:00:00	500	935.8	288.8	0	293.5	86.8
06/03/10 11:00:00	10	992.7	287.7	0	296	89.1
06/03/10 11:00:00	100	981.3	287.4	0	294.7	90.6
06/03/10 11:00:00	500	935.4	288.7	0	292.9	84.9
06/03/10 12:00:00	10	992.4	287.6	0	295.1	88.7
06/03/10 12:00:00	100	981	287.4	0	294.1	89.8
06/03/10 12:00:00	500	934.9	288.5	0	292.3	83.1
06/03/10 13:00:00	10	992.8	288.6	0	320.8	86.1
06/03/10 13:00:00	100	981.4	287.9	0	319.6	87.7
06/03/10 13:00:00	500	935.2	288.4	0	317.6	78.6
06/03/10 14:00:00	10	993.4	289.8	0	350.8	83.2
06/03/10 14:00:00	100	982	288.6	0	349.9	85.4
06/03/10 14:00:00	500	935.5	288.3	0	348.5	73.5
06/03/10 15:00:00	10	994.1	291.1	0	380.1	80.3
06/03/10 15:00:00	100	982.5	289.3	0	379.9	83.1
06/03/10 15:00:00	500	935.8	288.2	0	379.7	68.5
06/03/10 16:00:00	10	994.2	292.2	0	446.9	78.5
06/03/10 16:00:00	100	983.1	290.2	0	447.7	81.8
06/03/10 16:00:00	500	936.2	288.6	0	449.5	70.7
06/03/10 17:00:00	10	994.2	293.3	0	519.3	77.1
06/03/10 17:00:00	100	983.6	291.1	0	521.2	80.7
06/03/10 17:00:00	500	936.4	289	0	526.8	74.2
06/03/10 18:00:00	10	994.2	294.3	0	589.5	75.7
06/03/10 18:00:00	100	984.1	292.1	0	592.7	79.6
06/03/10 18:00:00	500	936.6	289.4	0	603.9	77.9
06/03/10 19:00:00	10	994.4	294.6	0	599.1	73.7
06/03/10 19:00:00	100	984.5	292.4	0	603.1	76.9
06/03/10 19:00:00	500	937	289.5	0	615.7	75.5
06/03/10 20:00:00	10	994.5	294.7	0	596.8	71.6
06/03/10 20:00:00	100	984.9	292.6	0	601.5	73.9
06/03/10 20:00:00	500	937.3	289.6	0	614.6	71.8
06/03/10 21:00:00	10	994.7	294.8	0	594.5	69.5
06/03/10 21:00:00	100	985.3	292.7	0	599.8	71
06/03/10 21:00:00	500	937.7	289.7	0	613.4	68
06/03/10 22:00:00	10	994.1	294.2	0	531.8	70.8
06/03/10 22:00:00	100	984.7	292.2	0	536	72.3
06/03/10 22:00:00	500	937.4	289.9	0	546.8	69.9
06/03/10 23:00:00	10	993.4	293.3	0	456.3	72.9
06/03/10 23:00:00	100	983.9	291.5	0	459.3	74.5
06/03/10 23:00:00	500	936.9	290.2	0	467.1	72.8
06/04/10 00:00:00	10	992.7	292.5	0	380.4	75.1
06/04/10 00:00:00	100	983.1	290.9	0	382.4	76.8
06/04/10 00:00:00	500	936.4	290.4	0	387.8	75.8
06/04/10 01:00:00	10	992.8	291.8	0	368.5	76.6
06/04/10 01:00:00	100	982.9	290.3	0	370.4	78
06/04/10 01:00:00	500	936.1	290.3	0	375.3	73.2
06/04/10 02:00:00	10	993	291.2	0	369.5	77.9
06/04/10 02:00:00	100	982.8	289.8	0	371.3	78.9
06/04/10 02:00:00	500	935.8	290.1	0	376	69.5
06/04/10 03:00:00	10	993.2	290.6	0	370.4	79.3
06/04/10 03:00:00	100	982.7	289.3	0	372.3	79.9
06/04/10 03:00:00	500	935.6	289.9	0	376.8	66
06/04/10 04:00:00	10	993.2	289.7	0	337.7	82
06/04/10 04:00:00	100	982.6	288.6	0	338.9	82.7
06/04/10 04:00:00	500	935.8	289.8	0	341.4	67.6
06/04/10 05:00:00	10	993.3	288.8	0	297.6	85
06/04/10 05:00:00	100	982.4	287.9	0	298.1	85.9
06/04/10 05:00:00	500	936	289.6	0	299	70
06/04/10 06:00:00	10	993.4	287.9	0	256.9	88
06/04/10 06:00:00	100	982.2	287.3	0	256.9	89.2
06/04/10 06:00:00	500	936.2	289.5	0	257	72.5
06/04/10 07:00:00	10	993.1	287.9	0	263.8	88.8
06/04/10 07:00:00	100	981.9	287.3	0	262.8	90
06/04/10 07:00:00	500	936	289.5	0	261.2	75.5
06/04/10 08:00:00	10	992.7	288.1	0	279.6	89
06/04/10 08:00:00	100	981.4	287.5	0	277.4	90.3
06/04/10 08:00:00	500	935.8	289.5	0	274.3	78.6
06/04/10 09:00:00	10	992.3	288.3	0	294.5	89.2
06/04/10 09:00:00	100	981	287.7	0	291.2	90.6
06/04/10 09:00:00	500	935.5	289.5	0	286.9	81.6
06/04/10 10:00:00	10	992.1	288.2	0	296.6	88.7
06/04/10 10:00:00	100	980.6	287.8	0	294	90.2
06/04/10 10:00:00	500	934.9	289.5	0	290	79.7
06/04/10 11:00:00	10	991.8	288	0	296.2	88.2
06/04/10 11:00:00	100	980.3	287.8	0	294.5	89.6
06/04/10 11:00:00	500	934.3	289.5	0	291.2	76.7
06/04/10 12:00:00	10	991.6	287.9	0	295.7	87.7
06/04/10 12:00:00	100	979.9	287.8	0	295.1	89.1
06/04/10 12:00:00	500	933.7	289.6	0	292.4	73.6
06/04/10 13:00:00	10	992	289	0	321.2	85
06/04/10 13:00:00	100	980.5	288.4	0	320	86.6
06/04/10 13:00:00	500	934.3	289.7	0	317.6	71.1
06/04/10 14:00:00	10	992.5	290.4	0	351	82
06/04/10 14:00:00	100	981.1	289.2	0	350	83.8
06/04/10 14:00:00	500	934.9	289.9	0	348.3	68.5
06/04/10 15:00:00	10	993	291.7	0	380.1	79
06/04/10 15:00:00	100	981.8	289.9	0	379.9	81
06/04/10 15:00:00	500	935.6	290.1	0	379.6	65.9
06/04/10 16:00:00	10	993.3	293	0	381.3	76.6
06/04/10 16:00:00	100	982.5	291	0	381.9	78.5
06/04/10 16:00:00	500	936.1	290.6	0	382.8	66
06/04/10 17:00:00	10	993.6	294.1	0	376	74.3
06/04/10 17:00:00	100	983.2	292.1	0	377.2	76.3
06/04/10 17:00:00	500	936.6	291.1	0	379.8	66.7
06/04/10 18:00:00	10	993.9	295.3	0	369.5	72.2
06/04/10 18:00:00	100	983.9	293.1	0	371.4	74.1
06/04/10 18:00:00	500	937.1	291.6	0	376.5	67.4
06/04/10 19:00:00	10	994.1	295.5	0	384.8	72
06/04/10 19:00:00	100	984.4	293.3	0	386.4	73.6
06/04/10 19:00:00	500	937.5	291.6	0	391.5	67.9
06/04/10 20:00:00	10	994.4	295.5	0	405.4	72.1
06/04/10 20:00:00	100	985	293.2	0	405.9	73.4
06/04/10 20:00:00	500	937.9	291.5	0	410.1	68.3
06/04/10 21:00:00	10	994.7	295.4	0	427	72.2
06/04/10 21:00:00	100	985.5	293.2	0	425.7	73.2
06/04/10 21:00:00	500	938.3	291.4	0	428.3	68.7
06/04/10 22:00:00	10	994.4	294.8	0	412.9	74.1
06/04/10 22:00:00	100	984.9	292.6	0	412.7	75.5
06/04/10 22:00:00	500	937.7	291.2	0	416	73.5
06/04/10 23:00:00	10	994	294	0	392	76.3
06/04/10 23:00:00	100	984.2	291.9	0	393.1	78.4
06/04/10 23:00:00	500	937	290.9	0	397.5	79.2
06/05/10 00:00:00	10	993.5	293.1	0	371.7	78.7
06/05/10 00:00:00	100	983.6	291.3	0	373.6	81.4
06/05/10 00:00:00	500	936.3	290.6	0	379.1	84.9
06/05/10 01:00:00	10	993.3	292.6	0	335.8	80.3
06/05/10 01:00:00	100	983.2	290.9	0	337.4	82.4
06/05/10 01:00:00	500	936.1	291.3	0	341.2	79.9
06/05/10 02:00:00	10	993.1	292.1	0	296.5	81.9
06/05/10 02:00:00	100	982.8	290.5	0	297.4	82.8
06/05/10 02:00:00	500	935.8	292.2	0	299.2	72.9
06/05/10 03:00:00	10	992.9	291.6	0	256.7	83.4
06/05/10 03:00:00	100	982.4	290.2	0	256.8	83.2
06/05/10 03:00:00	500	935.6	293.1	0	257.1	65.8
06/05/10 04:00:00	10	992.9	291	0	250	84.6
06/05/10 04:00:00	100	982.2	289.7	0	250	84.1
06/05/10 04:00:00	500	936	293.2	0	250	64.9
06/05/10 05:00:00	10	992.9	290.2	0	250	85.8
06/05/10 05:00:00	100	982	289.3	0	250	85
06/05/10 05:00:00	500	936.4	293.2	0	250	65.2
06/05/10 06:00:00	10	993	289.5	0	250	87
06/05/10 06:00:00	100	981.9	288.9	0	250	86
06/05/10 06:00:00	500	936.8	293.2	0	250	65.5
06/05/10 07:00:00	10	992.9	289.4	0	250	87.3
06/05/10 07:00:00	100	981.7	289	0	250	86.6
06/05/10 07:00:00	500	936.6	292.7	0	250	69.9
06/05/10 08:00:00	10	992.7	289.6	0	250	87.4
06/05/10 08:00:00	100	981.5	289.1	0	250	87.2
06/05/10 08:00:00	500	936.3	292.2	0	250	75
06/05/10 09:00:00	10	992.5	289.7	0	250	87.4
06/05/10 09:00:00	100	981.2	289.3	0	250	87.8
06/05/10 09:00:00	500	936	291.6	0	250	80.1
06/05/10 10:00:00	10	992.6	289.6	0	250	87.4
06/05/10 10:00:00	100	981.3	289.4	0	250	88.2
06/05/10 10:00:00	500	936.1	291.5	0	250	83.7
06/05/10 11:00:00	10	992.7	289.4	0	250	87.4
06/05/10 11:00:00	100	981.5	289.5	0	250	88.5
06/05/10 11:00:00	500	936.2	291.5	0	250	86.9
06/05/10 12:00:00	10	992.9	289.3	0	250	87.4
06/05/10 12:00:00	100	981.7	289.6	0	250	88.7
06/05/10 12:00:00	500	936.3	291.4	0	250	90.3
06/05/10 13:00:00	10	993.2	290.7	0	287.5	85.8
06/05/10 13:00:00	100	981.9	290.2	0	287.5	87.9
06/05/10 13:00:00	500	936.4	291.4	0	287.5	85.6
06/05/10 14:00:00	10	993.5	292.4	0	332.5	83.8
06/05/10 14:00:00	100	982.1	290.9	0	332.5	86.8
06/05/10 14:00:00	500	936.4	291.4	0	332.5	79.4
06/05/10 15:00:00	10	993.8	294.1	0	377.4	81.8
06/05/10 15:00:00	100	982.3	291.6	0	377.4	85.7
06/05/10 15:00:00	500	936.5	291.4	0	377.4	73.3
06/05/10 16:00:00	10	994	295.2	0	381.7	78.2
06/05/10 16:00:00	100	982.9	292.7	0	382.2	81.8
06/05/10 16:00:00	500	936.7	292.1	0	383	70.1
06/05/10 17:00:00	10	994.2	296.2	0	376.8	74.4
06/05/10 17:00:00	100	983.6	293.8	0	377.9	77.5
06/05/10 17:00:00	500	937	292.9	0	380.6	67.5
06/05/10 18:00:00	10	994.4	297.1	0	370.7	70.8
06/05/10 18:00:00	100	984.2	294.9	0	372.4	73.3
06/05/10 18:00:00	500	937.4	293.8	0	377.8	64.9
06/05/10 19:00:00	10	994.8	297.4	0	368.5	69
06/05/10 19:00:00	100	984.9	295.1	0	370.3	70.6
06/05/10 19:00:00	500	937.9	294.1	0	376.8	61.3
06/05/10 20:00:00	10	995.3	297.5	0	367.3	67.5
06/05/10 20:00:00	100	985.6	295.2	0	369	68.1
06/05/10 20:00:00	500	938.5	294.3	0	376.1	57.4
06/05/10 21:00:00	10	995.7	297.6	0	366	65.9
06/05/10 21:00:00	100	986.3	295.3	0	367.7	65.8
06/05/10 21:00:00	500	939.2	294.5	0	375.4	53.5
06/05/10 22:00:00	10	995.5	296.7	0	366.7	69.8
06/05/10 22:00:00	100	985.8	294.4	0	368.7	70.6
06/05/10 22:00:00	500	938.8	293.5	0	375.6	61.6
06/05/10 23:00:00	10	995.1	295.5	0	367.6	74.8
06/05/10 23:00:00	100	985.1	293.2	0	369.9	77.1
06/05/10 23:00:00	500	938.3	292.3	0	375.9	72.1
06/06/10 00:00:00	10	994.7	294.4	0	368.6	79.9
06/06/10 00:00:00	100	984.5	292	0	371.1	83.8
06/06/10 00:00:00	500	937.8	291.1	0	376.2	82.6
06/06/10 01:00:00	10	994.8	293.5	0	345.8	81.1
06/06/10 01:00:00	100	984.3	291.5	0	346.9	84.3
06/06/10 01:00:00	500	937.6	291.4	0	349.7	78.7
06/06/10 02:00:00	10	994.9	292.7	0	318.4	81.5
06/06/10 02:00:00	100	984.3	291.1	0	317.8	83.4
06/06/10 02:00:00	500	937.4	292	0	317	72
06/06/10 03:00:00	10	995	291.9	0	290.9	82
06/06/10 03:00:00	100	984.3	290.7	0	288.6	82.4
06/06/10 03:00:00	500	937.3	292.6	0	283.2	65.2
06/06/10 04:00:00	10	994.9	291.2	0	276.5	84.6
06/06/10 04:00:00	100	983.9	290.3	0	274.4	84.9
06/06/10 04:00:00	500	937.4	292.5	0	269.2	67.4
06/06/10 05:00:00	10	994.8	290.6	0	264.4	87.6
06/06/10 05:00:00	100	983.6	289.9	0	263.2	88.1
06/06/10 05:00:00	500	937.5	292.3	0	260	71.2
06/06/10 06:00:00	10	994.7	289.9	0	252.1	90.8
06/06/10 06:00:00	100	983.2	289.6	0	251.9	91.3
06/06/10 06:00:00	500	937.6	292	0	251.4	75.1
06/06/10 07:00:00	10	994.4	290.1	0	250	89.7
06/06/10 07:00:00	100	982.8	289.8	0	250	90.3
06/06/10 07:00:00	500	937.4	292	0	250	77.8
06/06/10 08:00:00	10	994	290.4	0	250	87.7
06/06/10 08:00:00	100	982.5	290.2	0	250	88.4
06/06/10 08:00:00	500	937.2	292.1	0	250	80.4
06/06/10 09:00:00	10	993.7	290.7	0	250	85.8
06/06/10 09:00:00	100	982.1	290.6	0	250	86.6
06/06/10 09:00:00	500	936.9	292.2	0	250	83
06/06/10 10:00:00	10	993.7	290.7	0	250	85.8
06/06/10 10:00:00	100	982.3	290.6	0	250	86.8
06/06/10 10:00:00	500	937.1	292	0	250	81.7
06/06/10 11:00:00	10	993.8	290.5	0	250	86.3
06/06/10 11:00:00	100	982.6	290.5	0	250	87.3
06/06/10 11:00:00	500	937.3	291.8	0	250	79.5
06/06/10 12:00:00	10	993.8	290.4	0	250	86.8
06/06/10 12:00:00	100	982.8	290.3	0	250	87.9
06/06/10 12:00:00	500	937.5	291.6	0	250	77.5
06/06/10 13:00:00	10	993.9	291.6	0	287.5	85.4
06/06/10 13:00:00	100	982.7	290.9	0	287.5	87.2
06/06/10 13:00:00	500	937.2	291.9	0	287.5	74.6
06/06/10 14:00:00	10	993.9	293.1	0	332.5	83.6
06/06/10 14:00:00	100	982.5	291.6	0	332.5	86.4
06/06/10 14:00:00	500	936.9	292.4	0	332.5	71.6
06/06/10 15:00:00	10	993.9	294.6	0	377.4	81.9
06/06/10 15:00:00	100	982.4	292.3	0	377.4	85.5
06/06/10 15:00:00	500	936.5	292.9	0	377.4	68.5
06/06/10 16:00:00	10	994.6	295.7	0	381.8	78.9
06/06/10 16:00:00	100	983.5	293.3	0	382.3	82.4
06/06/10 16:00:00	500	937.4	293.3	0	383.2	68.7
06/06/10 17:00:00	10	995.4	296.6	0	376.7	75.8
06/06/10 17:00:00	100	984.7	294.3	0	377.9	78.9
06/06/10 17:00:00	500	938.4	293.7	0	380.8	69.2
06/06/10 18:00:00	10	996.2	297.5	0	370	72.9
06/06/10 18:00:00	100	985.9	295.2	0	372.1	75.5
06/06/10 18:00:00	500	939.4	294.1	0	377.9	69.6
06/06/10 19:00:00	10	996.3	297.6	0	427.4	72.6
06/06/10 19:00:00	100	986.3	295.2	0	430.6	75.9
06/06/10 19:00:00	500	939.5	293.5	0	440.5	75.3
06/06/10 20:00:00	10	996.3	297.6	0	496.3	72.9
06/06/10 20:00:00	100	986.6	295	0	500.8	77
06/06/10 20:00:00	500	939.6	292.7	0	515.5	82
06/06/10 21:00:00	10	996.3	297.6	0	563.9	73.2
06/06/10 21:00:00	100	986.9	294.9	0	569.5	78.1
06/06/10 21:00:00	500	939.6	291.9	0	589.5	88.7
06/06/10 22:00:00	10	996.1	296.3	0	518.6	76.3
06/06/10 22:00:00	100	986.4	293.8	0	523.8	80.9
06/06/10 22:00:00	500	939.4	291.3	0	538.8	90.7
06/06/10 23:00:00	10	995.8	294.9	0	449.6	80.1
06/06/10 23:00:00	100	985.8	292.6	0	453.7	84
06/06/10 23:00:00	500	939.2	290.7	0	463.2	91.9
06/07/10 00:00:00	10	995.6	293.3	0	379.7	83.9
06/07/10 00:00:00	100	985.3	291.3	0	382.5	87.1
06/07/10 00:00:00	500	938.9	290.1	0	387.5	93
06/07/10 01:00:00	10	995.4	292.6	0.1	346.4	84.6
06/07/10 01:00:00	100	984.8	290.8	0.1	347.4	87
06/07/10 01:00:00	500	938.3	290.5	0.1	349.8	87.9
06/07/10 02:00:00	10	995.2	292	0.1	319.8	84.7
06/07/10 02:00:00	100	984.4	290.5	0.1	319.1	86.2
06/07/10 02:00:00	500	937.6	291	0.1	318.5	81.5
06/07/10 03:00:00	10	995	291.4	0.1	292.4	84.9
06/07/10 03:00:00	100	983.9	290.2	0.1	290.2	85.3
06/07/10 03:00:00	500	937	291.6	0.1	286.1	75.1
06/07/10 04:00:00	10	994.7	290.8	0	288.8	86.7
06/07/10 04:00:00	100	983.5	289.8	0	286.3	87.6
06/07/10 04:00:00	500	937	291.5	0	280.7	80.3
06/07/10 05:00:00	10	994.4	290.1	0	289.9	89
06/07/10 05:00:00	100	983	289.5	0	287.5	90.5
06/07/10 05:00:00	500	937	291.3	0	280.9	87.6
06/07/10 06:00:00	10	994.1	289.5	0	290.8	91.2
06/07/10 06:00:00	100	982.6	289.2	0	288.6	93.6
06/07/10 06:00:00	500	937	291.2	0	281.2	94.9
06/07/10 07:00:00	10	993.8	289.4	0	291.1	90.9
06/07/10 07:00:00	100	982.4	289.3	0	288.9	92.6
06/07/10 07:00:00	500	937	291.2	0	281.8	92.8
06/07/10 08:00:00	10	993.6	289.5	0	291.3	90
06/07/10 08:00:00	100	982.1	289.4	0	289	90.9
06/07/10 08:00:00	500	936.9	291.2	0	282.4	88.9
06/07/10 09:00:00	10	993.4	289.6	0	291.5	89.1
06/07/10 09:00:00	100	981.8	289.6	0	289.2	89.2
06/07/10 09:00:00	500	936.8	291.2	0	282.9	85.1
06/07/10 10:00:00	10	993.4	289.7	0	292.5	88.3
06/07/10 10:00:00	100	982	289.7	0	290.3	88.3
06/07/10 10:00:00	500	937	290.8	0	284.4	83.7
06/07/10 11:00:00	10	993.6	289.7	0	293.5	87.4
06/07/10 11:00:00	100	982.2	289.7	0	291.6	87.6
06/07/10 11:00:00	500	937.3	290.4	0	286.3	82.8
06/07/10 12:00:00	10	993.7	289.7	0	294.4	86.6
06/07/10 12:00:00	100	982.4	289.8	0	292.9	86.9
06/07/10 12:00:00	500	937.5	290	0	288.5	81.9
06/07/10 13:00:00	10	994	290.8	0	319.9	84.7
06/07/10 13:00:00	100	982.7	290.3	0	318.5	85.8
06/07/10 13:00:00	500	937.5	290.1	0	315.3	78.1
06/07/10 14:00:00	10	994.4	292.1	0	350	82.6
06/07/10 14:00:00	100	982.9	290.9	0	349.1	84.7
06/07/10 14:00:00	500	937.4	290.4	0	347.3	73.8
06/07/10 15:00:00	10	994.7	293.3	0	380	80.6
06/07/10 15:00:00	100	983.2	291.5	0	379.8	83.6
06/07/10 15:00:00	500	937.4	290.7	0	379.5	69.4
06/07/10 16:00:00	10	995.2	294.6	0	447.4	79.6
06/07/10 16:00:00	100	984.1	292.5	0	448.2	82.7
06/07/10 16:00:00	500	937.9	291.2	0	449.6	69
06/07/10 17:00:00	10	995.7	295.8	0	520.1	78.7
06/07/10 17:00:00	100	985.1	293.5	0	521.7	81.9
06/07/10 17:00:00	500	938.5	291.7	0	526.6	69.4
06/07/10 18:00:00	10	996.2	296.9	0	590.3	78
06/07/10 18:00:00	100	986	294.4	0	592.7	81.2
06/07/10 18:00:00	500	939.1	292.2	0	603	69.7
06/07/10 19:00:00	10	996.1	296.9	0	535.5	75.9
06/07/10 19:00:00	100	986.2	294.5	0	538	78.9
06/07/10 19:00:00	500	939.1	292.4	0	547.8	72.1
06/07/10 20:00:00	10	996	296.7	0	456.5	73.5
06/07/10 20:00:00	100	986.2	294.4	0	458.9	76.4
06/07/10 20:00:00	500	939.1	292.6	0	467.1	74.9
06/07/10 21:00:00	10	995.8	296.5	0	378.3	71.2
06/07/10 21:00:00	100	986.2	294.3	0	380.4	74
06/07/10 21:00:00	500	939	292.8	0	387	77.6
06/07/10 22:00:00	10	995.4	295.8	0	366.3	72.9
06/07/10 22:00:00	100	985.6	293.7	0	368.5	75.8
06/07/10 22:00:00	500	938.7	292.2	0	374.3	82.7
06/07/10 23:00:00	10	995	295.1	0	367.3	75.6
06/07/10 23:00:00	100	985	293.1	0	369.7	78.5
06/07/10 23:00:00	500	938.3	291.4	0	375	88.4
06/08/10 00:00:00	10	994.6	294.3	0	368.2	78.3
06/08/10 00:00:00	100	984.4	292.5	0	370.8	81.3
06/08/10 00:00:00	500	937.9	290.5	0	375.6	94.1
06/08/10 01:00:00	10	994.4	293.6	0	346.2	78.8
06/08/10 01:00:00	100	984	292	0	347.8	81.2
06/08/10 01:00:00	500	937.6	290.9	0	350.2	88.9
06/08/10 02:00:00	10	994.1	292.9	0	320	78.7
06/08/10 02:00:00	100	983.7	291.5	0	320.2	80.3
06/08/10 02:00:00	500	937.3	291.5	0	320.1	81.5
06/08/10 03:00:00	10	993.9	292.2	0	294	78.7
06/08/10 03:00:00	100	983.3	291.1	0	293	79.4
06/08/10 03:00:00	500	937	292.1	0	290.7	74.1
06/08/10 04:00:00	10	994.4	291.3	0	279.6	81.9
06/08/10 04:00:00	100	983.6	290.4	0	278.6	82.8
06/08/10 04:00:00	500	937.6	291.8	0	275.7	79
06/08/10 05:00:00	10	995	290.4	0	267.7	85.7
06/08/10 05:00:00	100	984	289.7	0	266.7	87.1
06/08/10 05:00:00	500	938.3	291.4	0	264.3	86.3
06/08/10 06:00:00	10	995.5	289.5	0	255.6	89.6
06/08/10 06:00:00	100	984.5	288.9	0	254.8	91.5
06/08/10 06:00:00	500	939	291	0	253.5	93.6
06/08/10 07:00:00	10	995.6	289.1	0	266.7	90.7
06/08/10 07:00:00	100	984.6	288.6	0	265.3	92.6
06/08/10 07:00:00	500	939.1	290.5	0	262.5	94.9
06/08/10 08:00:00	10	995.5	288.9	0	282.4	91.1
06/08/10 08:00:00	100	984.7	288.5	0	280.5	93
06/08/10 08:00:00	500	939.2	290	0	275.7	95
06/08/10 09:00:00	10	995.4	288.7	0	298.1	91.6
06/08/10 09:00:00	100	984.7	288.3	0	295.9	93.5
06/08/10 09:00:00	500	939.2	289.5	0	289.2	95
06/08/10 10:00:00	10	994.8	288.8	0	298.9	91
06/08/10 10:00:00	100	983.7	288.4	0	297.2	93.2
06/08/10 10:00:00	500	938.4	289.5	0	292	92.9
06/08/10 11:00:00	10	994	288.9	0	296.9	90.2
06/08/10 11:00:00	100	982.6	288.6	0	295.8	92.6
06/08/10 11:00:00	500	937.6	289.6	0	292.7	90.1
06/08/10 12:00:00	10	993.3	289.1	0	294.9	89.3
06/08/10 12:00:00	100	981.6	288.8	0	294.5	92.1
06/08/10 12:00:00	500	936.8	289.7	0	293.4	87.3
06/08/10 13:00:00	10	993.7	290.1	0	319.7	87.8
06/08/10 13:00:00	100	982	289.3	0	319.2	91
06/08/10 13:00:00	500	936.8	289.6	0	317.7	84.8
06/08/10 14:00:00	10	994.2	291.3	0	349.8	86.1
06/08/10 14:00:00	100	982.7	290	0	349.3	89.7
06/08/10 14:00:00	500	937	289.3	0	348	82.4
06/08/10 15:00:00	10	994.8	292.5	0	379.9	84.3
06/08/10 15:00:00	100	983.4	290.6	0	379.8	88.3
06/08/10 15:00:00	500	937.2	289.1	0	379.6	79.9
06/08/10 16:00:00	10	995.4	293.4	0	447.1	83.6
06/08/10 16:00:00	100	984.3	291.2	0	447.7	88
06/08/10 16:00:00	500	937.8	289.3	0	449	80.2
06/08/10 17:00:00	10	995.9	294.2	0	518.8	83.2
06/08/10 17:00:00	100	985.3	291.8	0	520.8	87.9
06/08/10 17:00:00	500	938.3	289.6	0	525.2	81
06/08/10 18:00:00	10	996.4	294.9	0	587.4	82.8
06/08/10 18:00:00	100	986.2	292.4	0	591.5	87.7
06/08/10 18:00:00	500	938.9	289.9	0	600.8	81.9
06/08/10 19:00:00	10	996.6	294.8	0	538.4	80.9
06/08/10 19:00:00	100	986.6	292.4	0	541.6	85
06/08/10 19:00:00	500	939.1	290	0	549.5	77.7
06/08/10 20:00:00	10	996.7	294.6	0	467	78.8
06/08/10 20:00:00	100	986.9	292.2	0	468.7	81.9
06/08/10 20:00:00	500	939.3	290.2	0	473.3	72.6
06/08/10 21:00:00	10	996.9	294.3	0	396.6	76.7
06/08/10 21:00:00	100	987.3	292.1	0	396.8	78.8
06/08/10 21:00:00	500	939.6	290.3	0	397.5	67.4
06/08/10 22:00:00	10	996.5	293.6	0	384.9	76.8
06/08/10 22:00:00	100	986.6	291.5	0	384.9	79.5
06/08/10 22:00:00	500	939.2	289.8	0	384.9	69
06/08/10 23:00:00	10	996.1	292.7	0	384.9	77.4
06/08/10 23:00:00	100	986	290.7	0	384.9	81.1
